date,vol_h00,vol_h01,vol_h02,vol_h03,vol_h04,vol_h05,vol_h06,vol_h07,vol_h08,vol_h09,vol_h10,vol_h11,vol_h12,vol_h13,vol_h14,vol_h15,vol_h16,vol_h17,vol_h18,vol_h19,vol_h20,vol_h21,vol_h22,vol_h23,occ_h00,occ_h01,occ_h02,occ_h03,occ_h04,occ_h05,occ_h06,occ_h07,occ_h08,occ_h09,occ_h10,occ_h11,occ_h12,occ_h13,occ_h14,occ_h15,occ_h16,occ_h17,occ_h18,occ_h19,occ_h20,occ_h21,occ_h22,occ_h23,dur_h00,dur_h01,dur_h02,dur_h03,dur_h04,dur_h05,dur_h06,dur_h07,dur_h08,dur_h09,dur_h10,dur_h11,dur_h12,dur_h13,dur_h14,dur_h15,dur_h16,dur_h17,dur_h18,dur_h19,dur_h20,dur_h21,dur_h22,dur_h23,vol11_h00,vol11_h01,vol11_h02,vol11_h03,vol11_h04,vol11_h05,vol11_h06,vol11_h07,vol11_h08,vol11_h09,vol11_h10,vol11_h11,vol11_h12,vol11_h13,vol11_h14,vol11_h15,vol11_h16,vol11_h17,vol11_h18,vol11_h19,vol11_h20,vol11_h21,vol11_h22,vol11_h23,sp_h00,sp_h01,sp_h02,sp_h03,sp_h04,sp_h05,sp_h06,sp_h07,sp_h08,sp_h09,sp_h10,sp_h11,sp_h12,sp_h13,sp_h14,sp_h15,sp_h16,sp_h17,sp_h18,sp_h19,sp_h20,sp_h21,sp_h22,sp_h23,ep_h00,ep_h01,ep_h02,ep_h03,ep_h04,ep_h05,ep_h06,ep_h07,ep_h08,ep_h09,ep_h10,ep_h11,ep_h12,ep_h13,ep_h14,ep_h15,ep_h16,ep_h17,ep_h18,ep_h19,ep_h20,ep_h21,ep_h22,ep_h23
2022-09-30,76.99999999999999,76.99999999999999,76.99999999999999,76.99999999999999,76.99999999999999,76.99999999999999,76.99999999999999,71.16666666666666,64.75,65.33333333333333,64.75,62.99999999999999,63.58333333333333,84.0,89.83333333333331,84.0,79.33333333333331,83.99999999999999,78.74999999999999,76.99999999999999,73.49999999999999,71.16666666666666,70.58333333333333,76.99999999999997,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,19.0,20.0,20.0,19.0,19.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0,21.0,21.0,20.0,21.0,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,10.833333333333332,10.249999999999996,10.249999999999996,10.249999999999998,9.999999999999998,10.08333333333333,12.999999999999996,13.833333333333334,13.0,12.333333333333332,12.999999999999998,12.249999999999998,11.999999999999998,11.499999999999998,11.166666666666666,11.083333333333332,11.999999999999998,77.0,77.0,77.0,77.0,77.0,77.0,77.0,71.16666666666666,64.75,65.33333333333331,64.75,63.0,63.58333333333333,83.99999999999999,89.83333333333331,83.99999999999999,79.33333333333331,83.99999999999997,78.74999999999999,77.0,73.49999999999999,71.16666666666666,70.58333333333331,76.99999999999999,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.6350000000000001,0.6350000000000001,0.7460000000000001,0.924,0.924,0.924,0.924,0.924,0.924,0.924,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.035,1.035,0.924
2022-10-01,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,76.99999999999999,76.99999999999999,76.99999999999999,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,0.7460000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.6350000000000001,0.6350000000000001,0.7460000000000001,0.924,0.924,0.924,0.924,0.924,0.924,0.924,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.035,1.035,0.924
2022-10-02,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,59.49999999999999,66.49999999999999,66.49999999999999,53.66666666666667,46.95833333333333,56.0,51.91666666666666,48.99999999999999,44.91666666666666,48.41666666666665,46.083333333333314,46.37499999999999,45.49999999999999,48.41666666666665,56.58333333333332,48.99999999999999,45.79166666666665,45.49999999999999,45.49999999999999,21.0,21.0,21.0,21.0,21.0,18.0,19.0,19.0,18.0,16.0,18.0,18.0,17.0,10.0,17.0,17.0,17.0,16.0,16.0,18.0,17.0,17.0,16.0,16.0,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,9.0,9.999999999999998,9.999999999999998,8.166666666666664,7.416666666666666,8.999999999999998,8.416666666666664,7.999999999999998,7.416666666666664,7.833333333333331,7.583333333333331,7.249999999999998,6.999999999999999,7.833333333333331,9.08333333333333,7.999999999999998,7.083333333333332,6.999999999999999,6.999999999999999,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,76.99999999999997,66.93749999999999,66.5,66.5,53.666666666666664,46.95833333333333,55.99999999999999,51.91666666666666,48.999999999999986,44.91666666666666,48.41666666666666,46.08333333333332,46.37499999999999,45.49999999999999,48.41666666666666,56.58333333333333,48.999999999999986,45.79166666666666,45.49999999999999,45.49999999999999,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.6350000000000001,0.6350000000000001,0.7460000000000001,0.924,0.924,0.924,0.924,0.924,0.924,0.924,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.035,1.035,0.924
2022-10-03,45.49999999999999,45.49999999999999,45.49999999999999,45.49999999999999,47.833333333333314,51.91666666666665,41.41666666666666,38.5,33.83333333333333,25.08333333333333,31.5,31.20833333333333,33.83333333333333,37.33333333333333,42.0,42.0,41.41666666666666,33.541666666666664,36.16666666666666,42.0,42.0,40.83333333333333,28.0,28.0,16.0,16.0,16.0,16.0,16.0,17.0,16.0,15.0,15.0,13.0,14.0,10.0,10.0,11.0,12.0,12.0,12.0,11.0,11.0,16.0,16.0,16.0,14.0,14.0,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,7.333333333333332,7.916666666666665,6.416666666666665,5.999999999999999,5.333333333333332,4.083333333333333,4.999999999999999,4.916666666666665,5.666666666666665,6.333333333333332,6.999999999999998,6.999999999999998,6.916666666666665,5.583333333333332,6.166666666666665,6.999999999999998,6.999999999999998,6.833333333333332,4.999999999999999,4.999999999999999,45.49999999999999,45.49999999999999,45.49999999999999,45.49999999999999,47.83333333333333,51.91666666666666,41.416666666666664,38.5,33.83333333333333,25.083333333333332,31.5,31.208333333333332,33.83333333333333,37.33333333333333,42.0,42.0,41.416666666666664,33.541666666666664,36.16666666666666,42.0,42.0,40.833333333333336,27.999999999999996,27.999999999999996,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.6350000000000001,0.6350000000000001,0.7460000000000001,0.924,0.924,0.924,0.924,0.924,0.924,0.924,0.924,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.035,1.035,0.924
2022-10-04,28.0,33.25,37.33333333333332,41.99999999999999,41.99999999999999,41.99999999999999,41.99999999999999,41.99999999999999,41.99999999999999,41.99999999999999,41.99999999999999,41.99999999999999,46.66666666666666,48.41666666666666,42.87499999999999,36.45833333333333,36.16666666666666,44.33333333333333,41.99999999999998,48.41666666666665,48.41666666666665,49.0,51.33333333333333,49.0,14.0,14.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,12.0,12.0,13.0,12.0,12.0,11.0,13.0,12.0,17.0,17.0,16.0,18.0,17.0,4.999999999999999,5.749999999999999,6.333333333333332,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,7.666666666666665,7.916666666666666,6.999999999999999,5.916666666666665,6.666666666666666,7.833333333333333,7.5,7.999999999999998,7.916666666666665,7.999999999999997,8.333333333333332,7.999999999999999,27.999999999999996,33.24999999999999,37.33333333333333,41.999999999999986,41.999999999999986,41.999999999999986,41.999999999999986,41.999999999999986,41.999999999999986,41.999999999999986,41.999999999999986,41.999999999999986,46.66666666666666,48.416666666666664,42.87499999999999,36.45833333333333,36.166666666666664,44.33333333333333,41.99999999999999,48.41666666666666,48.41666666666665,48.99999999999999,51.33333333333333,49.0,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.6350000000000001,0.6350000000000001,0.7460000000000001,0.924,0.924,0.924,0.924,0.924,0.924,0.924,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.035,1.035,0.924
2022-10-05,49.0,52.50000000000001,59.50000000000001,59.50000000000001,59.50000000000001,59.50000000000001,59.50000000000001,57.16666666666666,52.5,59.5,71.16666666666666,73.5,72.91666666666666,70.0,68.83333333333333,57.16666666666664,50.16666666666666,43.74999999999999,56.0,56.0,49.0,49.0,50.16666666666666,43.74999999999999,17.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,18.0,20.0,19.0,17.0,16.0,16.0,15.0,14.0,12.0,18.0,18.0,17.0,17.0,17.0,17.0,7.999999999999999,8.666666666666664,9.999999999999998,9.999999999999998,9.999999999999998,9.999999999999998,9.999999999999998,9.666666666666666,9.0,10.0,11.666666666666666,12.0,11.833333333333332,11.0,10.833333333333332,9.166666666666664,8.083333333333332,6.749999999999999,8.999999999999998,8.999999999999998,7.999999999999999,7.999999999999999,8.166666666666666,7.249999999999998,49.0,52.5,59.5,59.5,59.5,59.5,59.5,57.166666666666664,52.5,59.5,71.16666666666666,73.5,72.91666666666667,70.0,68.83333333333333,57.16666666666666,50.16666666666666,43.74999999999999,55.99999999999999,55.99999999999999,49.0,49.0,50.166666666666664,43.749999999999986,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.6350000000000001,0.6350000000000001,0.7460000000000001,0.924,0.924,0.924,0.924,0.924,0.924,0.924,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.035,1.035,0.924
2022-10-06,41.99999999999999,41.99999999999999,42.58333333333332,49.0,49.0,49.0,49.0,49.0,49.0,44.91666666666666,49.0,39.66666666666666,37.33333333333332,41.99999999999999,41.99999999999999,43.74999999999999,46.37499999999999,44.333333333333314,45.49999999999999,45.49999999999999,47.83333333333333,56.583333333333336,52.50000000000001,45.5,16.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,13.0,11.0,12.0,12.0,12.0,13.0,11.0,16.0,16.0,16.0,17.0,17.0,16.0,6.999999999999999,6.999999999999999,7.083333333333332,7.999999999999999,7.999999999999999,7.999999999999999,7.999999999999999,7.999999999999999,7.999999999999999,7.333333333333332,7.999999999999999,6.666666666666665,6.333333333333332,6.999999999999999,6.999999999999999,7.249999999999998,7.333333333333333,6.833333333333332,6.999999999999999,6.999999999999999,7.333333333333331,8.58333333333333,7.999999999999997,6.999999999999999,41.999999999999986,41.999999999999986,42.58333333333332,49.0,49.0,49.0,49.0,49.0,49.0,44.916666666666664,49.0,39.66666666666666,37.33333333333333,41.999999999999986,41.999999999999986,43.74999999999999,46.375,44.33333333333333,45.49999999999999,45.49999999999999,47.83333333333333,56.58333333333333,52.5,45.5,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.657,0.6350000000000001,0.7460000000000001,0.924,0.924,0.924,0.924,0.924,0.924,0.924,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.123,1.035,0.924
2022-10-07,50.16666666666667,57.74999999999999,59.49999999999999,59.49999999999999,59.49999999999999,59.49999999999999,59.49999999999999,59.49999999999999,59.49999999999999,59.49999999999999,65.91666666666667,69.41666666666667,73.49999999999999,76.41666666666666,74.66666666666667,69.70833333333334,63.583333333333336,62.99999999999999,66.49999999999999,63.87500000000001,62.41666666666667,59.50000000000001,56.583333333333336,62.99999999999999,16.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,20.0,19.0,21.0,20.0,21.0,19.0,18.0,19.0,19.0,18.0,19.0,18.0,19.0,7.666666666666664,8.75,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.08333333333333,10.833333333333329,11.25,11.916666666666664,11.666666666666664,10.666666666666664,9.58333333333333,9.5,9.999999999999998,9.666666666666664,9.833333333333329,9.499999999999996,9.08333333333333,9.999999999999998,50.166666666666664,57.75,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,65.91666666666666,69.41666666666666,73.49999999999999,76.41666666666666,74.66666666666666,69.70833333333333,63.58333333333333,62.99999999999999,66.5,63.87499999999999,62.416666666666664,59.5,56.58333333333333,62.999999999999986,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.6350000000000001,0.6350000000000001,0.7460000000000001,0.924,0.924,0.924,0.924,0.924,0.924,0.924,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.035,1.035,0.924
2022-10-08,62.99999999999999,63.58333333333332,69.99999999999999,69.99999999999999,69.99999999999999,69.99999999999999,69.99999999999999,69.99999999999999,79.33333333333331,85.16666666666666,81.08333333333333,71.16666666666666,72.33333333333334,82.83333333333334,79.91666666666666,79.91666666666664,82.83333333333331,83.99999999999999,72.33333333333334,64.16666666666667,70.875,82.25,80.5,77.0,19.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,22.0,23.0,21.0,16.0,17.0,18.0,18.0,21.0,22.0,22.0,19.0,19.0,21.0,21.0,21.0,9.999999999999998,10.083333333333332,10.999999999999998,10.999999999999998,10.999999999999998,10.999999999999998,10.999999999999998,10.999999999999998,12.333333333333332,13.166666666666666,12.583333333333332,11.166666666666664,11.333333333333332,12.833333333333332,12.416666666666666,12.416666666666666,12.833333333333332,13.0,10.5,9.166666666666664,10.249999999999998,12.25,12.0,11.5,62.999999999999986,63.58333333333332,69.99999999999999,69.99999999999999,69.99999999999999,69.99999999999999,69.99999999999999,69.99999999999999,79.33333333333333,85.16666666666666,81.08333333333333,71.16666666666666,72.33333333333333,82.83333333333333,79.91666666666666,79.91666666666666,82.83333333333331,83.99999999999999,72.33333333333333,64.16666666666666,70.875,82.24999999999999,80.49999999999999,76.99999999999999,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.8325,0.657,0.6350000000000001,0.6350000000000001,0.7460000000000001,0.924,0.924,0.924,0.924,0.924,0.924,0.924,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.035,1.123,1.035,1.035,0.924
2022-10-09,73.49999999999999,73.49999999999999,73.49999999999999,73.49999999999999,73.49999999999999,73.49999999999999,73.49999999999999,70.58333333333333,75.83333333333334,84.0,77.0,85.75,87.5,82.83333333333334,74.66666666666666,80.5,80.5,77.58333333333331,54.833333333333314,57.74999999999999,62.99999999999999,69.41666666666666,72.91666666666664,80.49999999999997,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,21.0,20.0,21.0,18.0,18.0,16.0,17.0,17.0,21.0,18.0,17.0,17.0,19.0,19.0,21.0,10.999999999999998,10.999999999999998,10.999999999999998,10.999999999999998,10.999999999999998,10.999999999999998,10.999999999999998,10.583333333333332,11.33333333333333,12.499999999999996,11.499999999999998,12.749999999999996,12.999999999999996,12.333333333333329,11.166666666666666,12.0,12.0,11.583333333333332,8.333333333333332,8.749999999999998,9.5,10.416666666666666,10.916666666666666,11.999999999999998,73.49999999999999,73.49999999999999,73.49999999999999,73.49999999999999,73.49999999999999,73.49999999999999,73.49999999999999,70.58333333333333,75.83333333333333,83.99999999999999,77.0,85.74999999999999,87.5,82.83333333333333,74.66666666666666,80.49999999999999,80.49999999999999,77.58333333333333,54.83333333333332,57.74999999999999,62.99999999999999,69.41666666666666,72.91666666666666,80.49999999999999,0.7460000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.6350000000000001,0.6350000000000001,0.7460000000000001,0.924,0.924,0.924,0.924,0.924,0.924,0.924,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.035,1.035,0.924
2022-10-10,80.49999999999997,80.49999999999997,80.49999999999997,80.49999999999997,80.49999999999997,80.49999999999997,80.49999999999997,79.3333333333333,70.58333333333331,62.70833333333333,72.33333333333334,67.08333333333333,66.5,72.33333333333334,73.5,69.125,65.04166666666667,66.5,55.99999999999999,59.49999999999999,58.33333333333333,59.5,66.49999999999999,66.49999999999999,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,20.0,19.0,20.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,18.0,18.0,18.0,18.0,19.0,19.0,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.833333333333332,10.583333333333332,9.416666666666666,10.833333333333332,10.083333333333332,10.0,10.833333333333332,10.999999999999998,10.416666666666664,9.916666666666664,9.999999999999996,8.5,9.0,8.833333333333332,8.999999999999996,9.999999999999998,9.999999999999998,80.49999999999999,80.49999999999999,80.49999999999999,80.49999999999999,80.49999999999999,80.49999999999999,80.49999999999999,79.33333333333331,70.58333333333333,62.70833333333333,72.33333333333333,67.08333333333333,66.5,72.33333333333333,73.5,69.125,65.04166666666666,66.5,56.0,59.5,58.33333333333333,59.5,66.5,66.5,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.657,0.6350000000000001,0.6350000000000001,0.924,0.924,0.924,0.924,0.924,0.924,0.924,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.123,1.035,1.035
2022-10-11,66.49999999999999,66.49999999999999,66.49999999999999,66.49999999999999,66.49999999999999,66.49999999999999,66.49999999999999,68.24999999999999,64.16666666666666,68.83333333333333,63.58333333333332,62.99999999999999,62.99999999999999,58.91666666666666,53.66666666666666,49.0,52.5,50.74999999999999,41.99999999999999,41.99999999999999,54.24999999999999,62.99999999999999,75.24999999999999,76.99999999999999,19.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,18.0,19.0,20.0,19.0,19.0,19.0,18.0,17.0,17.0,18.0,17.0,16.0,16.0,19.0,20.0,21.0,9.999999999999998,9.999999999999998,9.999999999999998,9.999999999999998,9.999999999999998,9.999999999999998,9.999999999999998,10.249999999999998,9.666666666666666,10.666666666666666,10.083333333333332,10.0,10.0,9.416666666666664,8.666666666666666,7.999999999999999,8.5,8.249999999999998,6.999999999999999,6.999999999999999,8.75,9.999999999999998,11.749999999999998,11.999999999999998,66.5,66.5,66.5,66.5,66.5,66.5,66.5,68.24999999999999,64.16666666666666,68.83333333333333,63.58333333333332,62.999999999999986,62.999999999999986,58.91666666666666,53.66666666666666,49.0,52.49999999999999,50.74999999999999,41.99999999999999,41.999999999999986,54.24999999999999,62.999999999999986,75.24999999999999,77.0,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.6350000000000001,0.6350000000000001,0.7460000000000001,0.924,0.924,0.924,0.924,0.924,0.924,0.924,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.035,1.035,0.924
2022-10-12,76.99999999999999,76.99999999999999,76.99999999999999,76.99999999999999,76.99999999999999,76.99999999999999,76.99999999999999,76.70833333333331,68.83333333333334,77.0,77.0,77.0,77.0,77.0,68.25,60.66666666666666,51.33333333333333,36.16666666666666,36.74999999999999,34.416666666666664,41.99999999999999,41.99999999999999,47.83333333333333,49.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,21.0,19.0,18.0,17.0,15.0,15.0,15.0,16.0,16.0,17.0,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.999999999999998,11.666666666666664,10.83333333333333,11.999999999999996,11.999999999999996,11.999999999999996,11.999999999999996,11.999999999999996,10.75,9.666666666666664,8.333333333333332,6.166666666666663,6.249999999999998,5.916666666666664,6.999999999999998,6.999999999999999,7.833333333333332,7.999999999999999,77.0,77.0,77.0,77.0,77.0,77.0,77.0,76.70833333333331,68.83333333333333,77.0,77.0,77.0,77.0,77.0,68.25,60.66666666666666,51.33333333333333,36.16666666666666,36.74999999999999,34.41666666666666,42.0,41.999999999999986,47.83333333333333,49.0,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.6350000000000001,0.6350000000000001,0.7460000000000001,0.924,0.924,0.924,0.924,0.924,0.924,0.924,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.035,1.035,0.924
2022-10-13,49.0,49.0,49.0,49.0,49.0,49.0,49.583333333333336,54.833333333333336,53.083333333333314,40.54166666666666,30.91666666666666,36.16666666666666,41.99999999999999,43.74999999999999,47.83333333333332,53.08333333333333,60.37499999999999,63.0,66.5,72.33333333333333,74.66666666666667,79.91666666666667,75.24999999999999,73.49999999999999,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,16.0,13.0,13.0,15.0,15.0,16.0,16.0,17.0,19.0,19.0,19.0,20.0,20.0,21.0,20.0,7.999999999999999,7.999999999999999,7.999999999999999,7.999999999999999,7.999999999999999,7.999999999999999,8.083333333333332,8.499999999999996,8.083333333333329,6.083333333333332,4.416666666666667,5.166666666666666,5.999999999999999,6.249999999999999,6.833333333333334,7.583333333333332,8.916666666666666,9.499999999999998,10.0,10.833333333333332,11.166666666666664,11.916666666666666,11.249999999999998,10.999999999999998,49.0,49.0,49.0,49.0,49.0,49.0,49.58333333333333,54.83333333333333,53.08333333333333,40.54166666666666,30.91666666666666,36.16666666666666,41.999999999999986,43.74999999999999,47.83333333333333,53.08333333333332,60.37499999999999,62.99999999999999,66.5,72.33333333333333,74.66666666666666,79.91666666666666,75.24999999999999,73.49999999999999,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.6350000000000001,0.6350000000000001,0.7460000000000001,0.924,0.924,0.924,0.924,0.924,0.924,0.924,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.035,1.035,0.924
2022-10-14,73.49999999999999,67.37499999999999,73.49999999999999,73.49999999999999,73.49999999999999,73.49999999999999,73.49999999999999,63.58333333333333,65.91666666666667,77.0,73.5,73.5,75.25,84.0,82.83333333333331,73.5,64.16666666666666,51.62499999999999,45.5,53.08333333333333,61.25,63.0,66.79166666666667,70.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,18.0,21.0,20.0,20.0,18.0,19.0,22.0,20.0,19.0,18.0,16.0,16.0,19.0,18.0,18.0,20.0,10.999999999999998,10.083333333333332,10.999999999999998,10.999999999999998,10.999999999999998,10.999999999999998,10.999999999999998,9.583333333333332,9.916666666666664,11.5,11.0,11.0,11.249999999999998,12.499999999999996,12.333333333333332,11.0,9.666666666666666,7.916666666666667,6.999999999999998,8.083333333333332,9.249999999999998,9.5,10.333333333333329,10.999999999999996,73.49999999999999,67.37499999999999,73.49999999999999,73.49999999999999,73.49999999999999,73.49999999999999,73.49999999999999,63.58333333333333,65.91666666666666,77.0,73.5,73.5,75.25,83.99999999999999,82.83333333333333,73.5,64.16666666666666,51.62499999999999,45.49999999999999,53.08333333333333,61.24999999999999,62.99999999999999,66.79166666666666,69.99999999999999,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8560000000000001,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.657,0.8325,0.8325,0.657,0.657,0.6350000000000001,0.6350000000000001,0.7460000000000001,0.924,0.924,0.924,0.924,0.924,0.924,0.924,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.123,1.035,1.035,1.123,1.123,1.035,1.035,0.924
